Simulasi_1,Simulasi_2,Simulasi_3,Simulasi_4
0.9844749093992808,1.0746000501757142,1.1112219797310392,0.9077909348493692
1.0110076503736647,1.0005229854491924,1.2008322805178593,0.9884082136202499
1.031129214149074,1.0507621497965218,1.060892578857118,0.9723067240394722
1.0127127220257661,1.0230586200634217,1.0057838948511855,0.9876850682922761
0.9963388689423347,1.0748658913476485,1.0597232423441028,1.0132676494244746
0.9950753214718425,1.0210370739255834,1.162967767734063,0.9854923943921292
1.0107777044753254,1.096303038805704,1.2199348862371953,1.033071843420382
1.0238639177988331,0.9887192708675367,1.121037321759745,1.017567333207198
0.9726765666848731,0.977169743518606,1.1218833110895763,0.9851015818808182
0.9872433635547813,0.9554747155518049,1.1254362148997052,0.9630362380035363
1.0409977728889896,1.0139203425790715,1.1320598907713326,1.047512872995747
1.004507013466747,1.0134516139438816,1.1688720329743005,0.9561032329052728
1.0121674972296586,1.1154906785414114,1.0987212458265672,0.9770774903080811
1.008152679146693,1.0009503195088643,1.1428205442003712,1.0281257151166376
0.9865339304617553,1.0611815818655492,1.1665160995282928,1.0734579273187936
1.0051458078148463,1.021319075073741,1.1845734055586934,1.0806401807056827
0.9986243270609144,1.0332110772733012,1.151634481635243,1.0300822688432631
0.9721487821068123,1.0581577816098302,1.1399083916122499,0.9133589490459212
0.9940554823239671,1.12021420055088,1.033262579438332,1.006402316701364
0.9980774616649066,1.1174573707374855,1.0510273969832287,0.934439332592244
0.9932343855342862,1.0897531718497544,1.0012969847632447,1.0015284716007067
1.0260839685916927,1.0894062540409482,1.1185689708727806,0.9613267632532129
0.9847459686089287,1.0500639318078424,1.09221611790475,0.9847899510025317
0.9719961862356582,1.0566483789908816,1.058731236552765,0.9896516264430361
1.0349583209575264,1.1061972806397702,1.1044833856734972,1.0164197467501457
0.9993830332302851,1.079567839649791,1.0683756748546958,0.9544531850543443
1.0094600692478495,1.1044741346805487,1.1044456548425934,1.0642738912933811
1.018811201121303,1.0442174639597506,1.1165046334822688,0.9283271947843896
1.0010410239394214,1.1956435763080484,1.0188848406751827,1.0094130244828556
0.9833917289066564,1.0550999763950282,1.1586038729780077,1.0086983563405014
1.037923088040358,1.1564353495299797,1.0105569141658983,1.0449547216566568
0.990556752047033,1.0864297098168803,1.0603261320341426,0.9565105941503844
1.0044013647319086,1.0666449645714378,1.0572983376138283,0.9824546414879978
0.9974601551625515,1.0436215909226856,1.1983145212074517,0.9433437051383928
1.0030372775019187,1.1110452350836375,1.1591662341568356,0.9710955973681479
1.0172571790784806,0.9916672694606579,1.0999194061179458,0.9440878764084273
0.9998430792113968,0.9494573803730646,1.081912973580533,1.0269839604764792
1.035685901897758,1.0757766176554042,1.0806073342361022,0.9909567687675243
1.0325356234476284,1.0971727771084963,1.159435414500892,1.0311959390250653
0.9659197997477975,1.1609808058645341,1.1453507436506933,1.0797514396486303
0.9815245141947491,1.049567512481186,1.101536717471028,1.010901902385565
1.0397807059719897,1.0918025942335066,1.1317962938937762,1.0533007475509266
1.0152545987927126,1.1264575573799214,1.0273070169334753,0.9802758285308901
0.9885141475845888,1.0987066878049832,1.165828677607078,1.184335237827861
0.9907357737560616,1.038189866094122,1.119492986559198,0.9781525159134148
0.9794950321892308,1.091612350911832,1.1124454556160102,1.0129736567136862
1.0149170051151335,1.0634077398231476,1.1540604293764125,0.9670994772337005
0.9957787293879594,1.0496787794297584,1.0883323620157657,1.079268127944469
0.997098843671884,0.9357085488168748,1.0797090127816964,1.0198777946039619
0.9669004917792325,1.0659116315197148,1.0606411660232058,1.034212484443391
1.0155662884142593,1.0226593833759055,1.1089616673846585,1.0200597570486347
0.979703320341143,1.1195960711679451,1.0690832756549484,1.0016910566959916
0.977956181418578,0.9590365914745662,1.0984617334818714,1.1043447104871913
1.0237568712785827,1.062133416579337,1.1235518961302349,1.0430504079013851
1.0422119593458734,1.0470883977379597,1.06814728006414,1.0153842242062763
1.0035252649953563,1.0681485204772694,1.1486673682365447,1.0044938717706664
0.9927638262837517,1.0966729290836112,1.1225911022268766,1.002317076779691
1.006006850277148,1.0542634399629804,1.1964157312372996,1.0257281285755913
1.0280813489140845,1.0646407579761803,1.0856154674727907,1.00371039342813
1.0041073396903542,1.0085120493070745,1.1725361778258443,0.9979164723167571
1.0017989586420475,1.089080646116299,1.2040935995130946,1.1193948796216704
0.9949531567873506,1.181146520437268,1.0828780294946951,0.9925890979494583
1.0066791218599715,0.9822588408102686,1.0877355684831005,1.056493068923945
1.0096901340889515,1.1367498919802816,1.1187030654159251,0.9382465636237548
1.0561524870149954,1.0026872400957643,1.076831724258166,0.9753139861175691
0.997042381308564,1.0621102587057636,1.1235955242666997,1.0323246189536368
1.0136288157529907,1.0824231994156204,1.074208200986341,0.956964690867548
1.0213866127122235,1.021719532538731,1.0827119212925314,0.9756333478154546
1.0425166794873468,1.0118684606935298,1.0767426097801773,1.0466197990860924
0.989152872499988,1.0609007407847777,1.187171112842468,0.9039228328540048
1.007577733080628,1.0450467442406093,1.1231893678320426,0.9734945981963626
0.9738000307093932,1.0571486097207947,1.1114064433661572,1.0995848899858667
0.9845615311421095,0.9552644916667129,1.1900841395414552,0.937771255146059
1.011586025918028,0.9731552658232573,1.0172392833340642,1.0415752908589144
0.9703284768874336,1.07529987837881,1.0645969715089802,1.0406897647924211
0.9620095153856658,0.9575818307526338,1.1326721070272394,0.9662585561570889
0.9461399680046085,1.051676974849871,1.0775606940438383,0.9754030396002475
0.9976168059085279,0.9781537122288014,1.0841133898982185,0.9561049747589333
0.9947858386669127,0.9986453417521769,1.1214083515811606,1.024112213289024
1.002302730263779,1.0635618497479027,1.113182917051995,1.0771400829729914
0.9576977965867781,1.1080733051693064,1.0696281361378175,1.0206200907727054
1.0278213856538918,1.027056438315593,1.0708780503840658,1.005358693849956
1.0591817511697186,1.058073738956346,1.141542847973322,1.0585823261188123
0.9934224945100143,1.1305727332187052,1.1170908892770934,1.1050314507062704
1.0256467578300454,1.0007810619105246,1.034870080013389,0.9937637176106463
1.0094800595271975,1.1237485448742013,1.149696926524328,1.028519531090455
0.9616278099962997,1.0084091687931844,1.1895084145054275,1.0525025102322343
1.0004514049872952,1.1604794440153583,1.0591236254308893,1.0246638836529673
1.0420955253804984,1.046621328264726,1.0725748810654823,1.0486915097368423
